reference,link,name,brand,image_url,store,screen_size,processor,ram,disk_capacity,gpu,os,gamer,price
83A100NRFE,https://www.mytek.tn/pc-portable-lenovo-v15-g4-iru-i3-13e-gen-8go-512go-ssd-noir.html,PC Portable LENOVO V15 G4 IRU i3 13è Gén 8Go 512Go SSD - Noir,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g4-iru-i3-13e-gen-8go-512go-ssd-noir-h.jpg,Mytek,15.6,Intel Core i3,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1249.0
BU-V3520-I3-512SSD-32G-W11P,https://www.mytek.tn/pc-portable-dell-vostro-3520-i3-12e-gen-32go-512g-ssd-noir.html,Pc Portable DELL Vostro 3520 i3 12è Gén 32Go 512G SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3520-i3-12e-gen-32go-512g-ssd-noir-40.jpg,Mytek,15.6,Intel Core i3,32,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1249.0
X1504VA-NJ814W-24G,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1504va-i3-13e-gen-24g-512go-ssd-silver.html,PC Portable ASUS Vivobook 15 X1504VA i3 13è Gén 24G 512Go SSD - Silver,Asus,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-vivobook-15-x1504va-i3-13e-gen-24g-512go-ssd-silver_1.jpg,Mytek,15.6,Intel Core i3,24,512 Go SSD,Graphique Intégrée,Windows 11 Famille,Non,1249.0
83A100NRFE-12G,https://www.mytek.tn/pc-portable-lenovo-v15-g4-iru-i3-13e-gen-12go-512go-ssd-noir.html,PC Portable LENOVO V15 G4 IRU i3 13è Gén 12Go 512Go SSD - Noir,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g4-iru-i3-13e-gen-12go-512go-ssd-noir-h.jpg,Mytek,15.6,Intel Core i3,12,512 Go SSD,Graphique Intégrée,FreeDos,Non,1255.0
BU-VOSTRO-3530-I3-512SSD-W11,https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13eme-gen-8go-512g-ssd-noir.html,Pc Portable DELL Vostro 3530 i3 13ème Gén 8Go 512G SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i3-13eme-gen-8go-512g-ssd-noir-o.jpg,Mytek,15.6,Intel Core i3,8,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1259.0
X1504VA-NJ518W-24G,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1504va-i3-13e-gen-24go-512go-ssd-bleu.html,PC Portable ASUS Vivobook 15 X1504VA i3 13è Gén 24Go 512Go SSD - Bleu,Asus,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-vivobook-15-x1504va-i3-13e-gen-24go-512go-ssd-bleu-40.jpg,Mytek,15.6,Intel Core i3,24,512 Go SSD,Graphique Intégrée,Windows 11 Famille,Non,1259.0
BU-A2MM1EA-16G-W11P,https://www.mytek.tn/pc-portable-hp-15-fd0052nk-i3-n305-16g-512go-ssd-silver-bleu.html,Pc Portable HP 15-fd0052nk I3-N305 16G 512Go SSD - Silver & Bleu,Hp,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0052nk-i3-n305-16g-512go-ssd-silver-bleu-a.jpg,Mytek,15.6,Intel Core i3,16,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1269.0
BU-A2AP0EA-16G-W11P,https://www.mytek.tn/pc-portable-hp-15-fd0053nk-i3-n305-16g-512go-ssd-silver.html,Pc Portable HP 15-fd0053nk I3-N305 16G 512Go SSD - Silver,Hp,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0053nk-i3-n305-16g-512go-ssd-silver-l.jpg,Mytek,15.6,Intel Core i3,16,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1275.0
VOSTRO-3530-I3-512SSD-24G,https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13eme-gen-24go-512go-ssd-noir.html,Pc Portable DELL Vostro 3530 i3 13ème Gén 24Go 512Go SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i3-13eme-gen-24go-512go-ssd-noir-y.jpg,Mytek,15.6,Intel Core i3,24,512 Go SSD,Graphique Intégrée,FreeDos,Non,1279.0
BU-83A100GTFE-16G-W11P,https://www.mytek.tn/pc-portable-lenovo-v15-g4-iru-i3-13e-gen-16go-512g-ssd-noir.html,PC Portable LENOVO V15 G4 IRU i3 13è Gén 16Go 512G SSD - Noir,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g4-iru-i3-13e-gen-16go-512g-ssd-noir.jpg,Mytek,15.6,Intel Core i3,16,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1289.0
BU-VOSTRO-3530-I3-512SSD-16G-W11,https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13eme-gen-16go-512g-ssd-noir.html,Pc Portable DELL Vostro 3530 i3 13ème Gén 16Go 512G SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i3-13eme-gen-16go-512g-ssd-noir-h.jpg,Mytek,15.6,Intel Core i3,16,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1299.0
82XQ00M7FG,https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-ryzen-5-16go-512go-ssd-gris.html,PC Portable LENOVO IdeaPad Slim 3 15AMN8 AMD RYZEN 5 16Go 512Go SSD - Gris,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-ryzen-5-16go-512go-ssd-gris-j.jpg,Mytek,15.6,AMD Ryzen 5,16,512 Go SSD,AMD Radeon,FreeDos,Non,1299.0
83A100NRFE-16G,https://www.mytek.tn/pc-portable-lenovo-v15-g4-iru-i3-13e-gen-16go-512go-ssd-noir.html,PC Portable LENOVO V15 G4 IRU i3 13è Gén 16Go 512Go SSD - Noir,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g4-iru-i3-13e-gen-16go-512go-ssd-noir-ff.jpg,Mytek,15.6,Intel Core i3,16,512 Go SSD,Graphique Intégrée,FreeDos,Non,1299.0
BU-83A100NRFE-W11P,https://www.mytek.tn/pc-portable-lenovo-v15-g4-iru-i3-13e-gen-8g-512go-ssd-noir.html,PC Portable LENOVO V15 G4 IRU i3 13è Gén 8G 512Go SSD - Noir,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g4-iru-i3-13e-gen-8g-512go-ssd-noir-klm.jpg,Mytek,15.6,Intel Core i3,8,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1309.0
BU-83A100NRFE-12G-W11P,https://www.mytek.tn/pc-portable-lenovo-v15-g4-iru-i3-13e-gen-12g-512go-ssd-noir.html,PC Portable LENOVO V15 G4 IRU i3 13è Gén 12G 512Go SSD - Noir,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g4-iru-i3-13e-gen-12g-512go-ssd-noir-66.jpg,Mytek,15.6,Intel Core i3,12,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1315.0
82VG00NXFG,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15amn7-amd-ryzen-5-16go-512go-ssd-gris.html,PC Portable LENOVO IdeaPad 1 15AMN7 AMD RYZEN 5 16Go 512Go SSD - Gris,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15amn7-amd-ryzen-5-16go-512go-ssd-gris-01.jpg,Mytek,15.6,AMD Ryzen 5,16,512 Go SSD,AMD Radeon,Windows 11 Famille,Non,1319.0
VOSTRO-3530-I3-512SSD-32G,https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13eme-gen-32go-512go-ssd-noir.html,Pc Portable DELL Vostro 3530 i3 13ème Gén 32Go 512Go SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i3-13eme-gen-32go-512go-ssd-noir-hh.jpg,Mytek,15.6,Intel Core i3,32,512 Go SSD,Graphique Intégrée,FreeDos,Non,1329.0
BU-VOSTRO-3530-I3-512SSD-24G-W11,https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13eme-gen-24go-512g-ssd-noir.html,Pc Portable DELL Vostro 3530 i3 13ème Gén 24Go 512G SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i3-13eme-gen-24go-512g-ssd-noir-hhh.jpg,Mytek,15.6,Intel Core i3,24,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1339.0
X1504VA-NJ784W-24G,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1504va-intel-core-3-100u-24go-512g-ssd-bleu.html,PC Portable ASUS Vivobook 15 X1504VA Intel Core 3 100U 24Go 512G SSD - Bleu,Asus,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-vivobook-15-x1504va-intel-core-3-100u-24go-512g-ssd-bleu-h.jpg,Mytek,15.6,Intel Core 3,24,512 Go SSD,Graphique Intégrée,Windows 11 Famille,Non,1339.0
BU-VOSTRO-3530-I3-512SSD-32G,https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13eme-gen-32g-512go-ssd-noir.html,Pc Portable DELL Vostro 3530 i3 13ème Gén 32G 512Go SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i3-13eme-gen-32g-512go-ssd-noir-y.jpg,Mytek,15.6,Intel Core i3,32,512 Go SSD,Graphique Intégrée,FreeDos,Non,1339.0
BU-82XQ00M7FG-W11P,https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-ryzen-5-16g-512go-ssd-gris.html,PC Portable LENOVO IdeaPad Slim 3 15AMN8 AMD RYZEN 5 16G 512Go SSD - Gris,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-ryzen-5-16g-512go-ssd-gris-ggg.jpg,Mytek,15.6,AMD Ryzen 5,16,512 Go SSD,AMD Radeon,Windows 11 Pro,Non,1359.0
BU-83A100NRFE-16G-W11P,https://www.mytek.tn/pc-portable-lenovo-v15-g4-iru-i3-13e-gen-16g-512go-ssd-noir.html,PC Portable LENOVO V15 G4 IRU i3 13è Gén 16G 512Go SSD - Noir,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g4-iru-i3-13e-gen-16g-512go-ssd-noir-yybik.jpg,Mytek,15.6,Intel Core i3,16,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1359.0
BU-VOSTRO-3530-I3-512SSD-32G-W11,https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13eme-gen-32go-512g-ssd-noir.html,Pc Portable DELL Vostro 3530 i3 13ème Gén 32Go 512G SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i3-13eme-gen-32go-512g-ssd-noir-gfh.jpg,Mytek,15.6,Intel Core i3,32,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1389.0
V3520-I5-512SSD,https://www.mytek.tn/pc-portable-dell-vostro-3520-i5-12eme-gen-8go-512go-ssd-noir.html,Pc Portable DELL Vostro 3520 i5 12è Gén 8Go 512Go SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3520-i5-12eme-gen-8go-512go-ssd-noir-dfgh.jpg,Mytek,15.6,Intel Core i5,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1425.0
V3520-I5-512SSD-12G,https://www.mytek.tn/pc-portable-dell-vostro-3520-i5-12eme-gen-12go-512go-ssd-noir.html,Pc Portable DELL Vostro 3520 i5 12ème Gén 12Go 512Go SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3520-i5-12eme-gen-12go-512go-ssd-noir-60.jpg,Mytek,15.6,Intel Core i5,12,512 Go SSD,Graphique Intégrée,FreeDos,Non,1449.0
9S7-15S121-406,https://www.mytek.tn/pc-portable-msi-modern-15-f13mg-i3-13eme-gen-8go-512go-ssd.html,Pc Portable MSI Modern 15 F13MG i3 13ème Gén 8Go 512Go SSD,Msi,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-msi-modern-15-f13mg-i3-13eme-gen-8go-512go-ssd.jpg,Mytek,15.6,Intel Core i3,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1459.0
V3520-I5-512SSD-16G,https://www.mytek.tn/pc-portable-dell-vostro-3520-i5-12eme-gen-16go-512go-ssd-noir.html,Pc Portable DELL Vostro 3520 i5 12ème Gén 16Go 512Go SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3520-i5-12eme-gen-16go-512go-ssd-noir-60.jpg,Mytek,15.6,Intel Core i5,16,512 Go SSD,Graphique Intégrée,FreeDos,Non,1475.0
BU-V3520-I5-512SSD-W11P,https://www.mytek.tn/pc-portable-dell-vostro-3520-i5-12e-gen-8go-512g-ssd-noir.html,Pc Portable DELL Vostro 3520 i5 12è Gén 8Go 512G SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3520-i5-12e-gen-8go-512g-ssd-noir-60.jpg,Mytek,15.6,Intel Core i5,8,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1485.0
V3520-I5-512SSD-24G,https://www.mytek.tn/pc-portable-dell-vostro-3520-i5-12eme-gen-24go-512go-ssd-noir.html,Pc Portable DELL Vostro 3520 i5 12ème Gén 24Go 512Go SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3520-i5-12eme-gen-24go-512go-ssd-noir-60.jpg,Mytek,15.6,Intel Core i5,24,512 Go SSD,Graphique Intégrée,FreeDos,Non,1505.0
BU-V3520-I5-512SSD-12G-W11P,https://www.mytek.tn/pc-portable-dell-vostro-3520-i5-12eme-gen-12g-512go-ssd-noir.html,Pc Portable DELL Vostro 3520 i5 12ème Gén 12G 512Go SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3520-i5-12eme-gen-12g-512go-ssd-noir.jpg,Mytek,15.6,Intel Core i5,12,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1509.0
BU-V3520-I5-512SSD-16G-W11P,https://www.mytek.tn/pc-portable-dell-vostro-3520-i5-12eme-gen-16go-512g-ssd-noir.html,Pc Portable DELL Vostro 3520 i5 12ème Gén 16Go 512G SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3520-i5-12eme-gen-16go-512g-ssd-noir-60.jpg,Mytek,15.6,Intel Core i5,16,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1535.0
83ER00H5FG,https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15iah8-i5-12e-gen-16go-512go-ssd-gris.html,PC Portable LENOVO IdeaPad Slim 3 15IAH8 i5 12è Gén 16Go 512Go SSD - Gris,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/l/e/lenovo-ideapad-slim-3-83er00h5fg.jpg,Mytek,15.6,Intel Core i5,16,512 Go SSD,Graphique Intégrée,FreeDos,Non,1539.0
83A1009HFE,https://www.mytek.tn/pc-portable-lenovo-v15-g4-iru-i5-13e-gen-8go-512go-ssd-noir.html,PC Portable LENOVO V15 G4 IRU i5 13è Gén 8Go 512Go SSD - Noir,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g4-iru-i5-13e-gen-8go-512go-ssd-noir-45.jpg,Mytek,15.6,Intel Core i5,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1539.0
V3520-I5-512SSD-32G,https://www.mytek.tn/pc-portable-dell-vostro-3520-i5-12eme-gen-32go-512go-ssd-noir.html,Pc Portable DELL Vostro 3520 i5 12ème Gén 32Go 512Go SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3520-i5-12eme-gen-32go-512go-ssd-noir-60.jpg,Mytek,15.6,Intel Core i5,32,512 Go SSD,Graphique Intégrée,FreeDos,Non,1545.0
82R400XKFG,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-8g-512g-ssd-bleu.html,PC Portable LENOVO IdeaPad 1 15ALC7 AMD RYZEN 7 8G 512G SSD - Bleu,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-8g-512g-ssd-bleu-u.jpg,Mytek,15.6,AMD Ryzen 7,8,512 Go SSD,AMD Radeon,Windows 11 Famille,Non,1549.0
82R400XLFG-16G,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-16go-512go-ssd-bleu.html,PC Portable LENOVO IdeaPad 1 15ALC7 AMD RYZEN 7 16Go 512Go SSD - Bleu,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-16go-512go-ssd-bleu-dfgh.jpg,Mytek,15.6,AMD Ryzen 7,16,512 Go SSD,AMD Radeon,FreeDos,Non,1549.0
N3409PVNB3530,https://www.mytek.tn/pc-portable-dell-vostro-3530-i5-13e-gen-8g-512go-ssd-noir.html,Pc Portable DELL Vostro 3530 i5 13è Gén 8G 512Go SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i5-13e-gen-8g-512go-ssd-noir-k_1.jpg,Mytek,15.6,Intel Core i5,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1549.0
83A1009HFE-12G,https://www.mytek.tn/pc-portable-lenovo-v15-g4-iru-i5-13e-gen-12go-512go-ssd-noir.html,PC Portable LENOVO V15 G4 IRU i5 13è Gén 12Go 512Go SSD - Noir,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g4-iru-i5-13e-gen-12go-512go-ssd-noir-45.jpg,Mytek,15.6,Intel Core i5,12,512 Go SSD,Graphique Intégrée,FreeDos,Non,1559.0
BU-V3520-I5-512SSD-24G-W11P,https://www.mytek.tn/pc-portable-dell-vostro-3520-i5-12eme-gen-24go-512g-ssd-noir.html,Pc Portable DELL Vostro 3520 i5 12ème Gén 24Go 512G SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3520-i5-12eme-gen-24go-512g-ssd-noir-60.jpg,Mytek,15.6,Intel Core i5,24,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1565.0
83EM00GMFG,https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh8-i5-13e-gen-16go-512go-ssd-gris.html,PC Portable LENOVO IdeaPad Slim 3 15IRH8 i5 13è Gén 16Go 512Go SSD - Gris,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-slim-3-15irh8-i5-13e-gen-16go-512go-ssd-gris-fg.jpg,Mytek,15.6,Intel Core i5,16,512 Go SSD,Graphique Intégrée,FreeDos,Non,1589.0
83A1009HFE-W11P,https://www.mytek.tn/pc-portable-lenovo-v15-g4-iru-i5-13e-gen-8g-512go-ssd-noir.html,PC Portable LENOVO V15 G4 IRU i5 13è Gén 8G 512Go SSD - Noir,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g4-iru-i5-13e-gen-8g-512go-ssd-noir.jpg,Mytek,15.6,Intel Core i5,8,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1589.0
N3409PVNB3530-16G,https://www.mytek.tn/pc-portable-dell-vostro-3530-i5-13e-gen-16g-512go-ssd-noir.html,Pc Portable DELL Vostro 3530 i5 13è Gén 16G 512Go SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i5-13e-gen-16g-512go-ssd-noir-lk.jpg,Mytek,15.6,Intel Core i5,16,512 Go SSD,Graphique Intégrée,FreeDos,Non,1595.0
BU-83ER00H5FG-W11P,https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15iah8-i5-12e-gen-16go-512g-ssd-gris.html,PC Portable LENOVO IdeaPad Slim 3 15IAH8 i5 12è Gén 16Go 512G SSD - Gris,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-slim-3.jpg,Mytek,15.6,Intel Core i5,16,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1599.0
BU-83A1009HFE-W11P,https://www.mytek.tn/pc-portable-lenovo-v15-g4-iru-i5-13e-gen-8go-512g-ssd-noir.html,PC Portable LENOVO V15 G4 IRU i5 13è Gén 8Go 512G SSD - Noir,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g4-iru-i5-13e-gen-8go-512g-ssd-noir-45.jpg,Mytek,15.6,Intel Core i5,8,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1599.0
82R400XKFG-16G,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-16g-512g-ssd-bleu.html,PC Portable LENOVO IdeaPad 1 15ALC7 AMD RYZEN 7 16G 512G SSD - Bleu,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-16g-512g-ssd-bleu.jpg,Mytek,15.6,AMD Ryzen 7,16,512 Go SSD,AMD Radeon,Windows 11 Famille,Non,1599.0
BU-V3520-I5-512SSD-32G-W11P,https://www.mytek.tn/pc-portable-dell-vostro-3520-i5-12eme-gen-32go-512g-ssd-noir.html,Pc Portable DELL Vostro 3520 i5 12ème Gén 32Go 512G SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3520-i5-12eme-gen-32go-512g-ssd-noir-60.jpg,Mytek,15.6,Intel Core i5,32,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1605.0
BU-82R400XLFG-16G-W11P,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-16g-512go-ssd-bleu.html,PC Portable LENOVO IdeaPad 1 15ALC7 AMD RYZEN 7 16G 512Go SSD - Bleu,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-16g-512go-ssd-bleu-fghjk.jpg,Mytek,15.6,AMD Ryzen 7,16,512 Go SSD,AMD Radeon,Windows 11 Pro,Non,1609.0
BU-N3409PVNB3530-W11P,https://www.mytek.tn/pc-portable-dell-vostro-3530-i5-13e-gen-8g-512g-ssd-noir.html,Pc Portable DELL Vostro 3530 i5 13è Gén 8G 512G SSD - Noir,Dell,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i5-13e-gen-8g-512g-ssd-noir.jpg,Mytek,15.6,Intel Core i5,8,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1609.0
BU-83A1009HFE-12G-W11P,https://www.mytek.tn/pc-portable-lenovo-v15-g4-iru-i5-13e-gen-12g-512g-ssd-noir.html,PC Portable LENOVO V15 G4 IRU i5 13è Gén 12G 512G SSD - Noir,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g4-iru-i5-13e-gen-12g-512g-ssd-noir-45.jpg,Mytek,15.6,Intel Core i5,12,512 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,1619.0
A2AP5EA,https://www.mytek.tn/pc-portable-hp-15-fd0094nk-i5-13e-gen-8go-512go-ssd-silver-bleu.html,PC Portable HP 15-fd0094nk i5 13è Gén 8Go 512Go SSD - Silver & Bleu,Hp,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0094nk-i5-13e-gen-8go-512go-ssd-silver-bleu-200.jpg,Mytek,15.6,Intel Core i5,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1619.0
83A1009HFE-24G,https://www.mytek.tn/pc-portable-lenovo-v15-g4-iru-i5-13e-gen-24go-512go-ssd-noir.html,PC Portable LENOVO V15 G4 IRU i5 13è Gén 24Go 512Go SSD - Noir,Lenovo,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g4-iru-i5-13e-gen-24go-512go-ssd-noir-45.jpg,Mytek,15.6,Intel Core i5,24,512 Go SSD,Graphique Intégrée,FreeDos,Non,1619.0
